titleId,title,writers,weekday,age_rating,brief_text,interest_count,total_episodes,status,hashtags
826381,피폐물을 힐링물로 만드는 방법,류호 (글) https://comic.naver.com/community/u/_pbrkg?lastPage=EpisodeList / 양담 (그림) https://comic.naver.com/community/u/yangdam?lastPage=EpisodeList / 황도톨 (원작) 335426,월요웹툰,15세 이용가,"[살아생전 즐겨보던 소설에 환생했다.] 너무 진부하다구요? 아닐 걸요!왜냐면 그 소설이... 19금 피폐물이거든요...! ̗̀(ꀬ⏖ꀬ∴)예쁘고 상냥한 여주인공의 동생으로 환생했지만, 언니의 새드엔딩을 지켜볼 수 없었던 레나티스는언니 대신 잘생긴 찐 광기남주 테오도르에게 잡혀간다. 그런데 이 남주... 생각보다 그냥 '짐승(animal)'이잖아?'제가 짐승남이 취향이긴 한데... 그렇다고 짐승을 바란 건 아니거든요!'햇살을 넘어선 태양광 여주의 짐승(남) 조련기가 시작됩니다.","147,878",총 47화,연재 중,#로맨스 #설렘폭발 #집착남 #명랑녀 #햇살녀 #로맨틱코미디 #짐승남 #가벼운
834006,벤타블랙,신신성 (글/그림) https://comic.naver.com/community/u/black?lastPage=EpisodeList / MAJOR (글) https://comic.naver.com/community/u/major?lastPage=EpisodeList,월요웹툰,15세 이용가,"'건드리지 말아야 할 것을 너희는 건드렸다.'전 세계 블랙요원 중 선별된 최정예 특작부대 '55'의 한국인 리더 '벤타블랙' 이신혁.어느 날, 아이돌 연습생을 꿈꾸던 여동생 '수민'이 남미에서 살해를 당하게 되고..세상은 이 사실을 덮으려 한다. 모든 걸 버리고 동생의 죽음을 파헤치던 신혁은 국제 마약 카르텔 '시카(XICA)'가 유력한 배후 세력임을 확인한다.이후 신혁은 복수를 위하여 그들이 본래 노리던 글로벌 K팝 스타 '유채원'의 경호원으로 의도적으로 접근하게 된다.그리고 마침내 신마저 외면한 죽음의 땅 브라질 '파벨라'로 뛰어들게 되는데..","43,709",총 23화,연재 중,#액션
820897,마왕을 그만둔 이유,김대일 (글/그림) 337578 / 이상혁 (원작) 375283,월요웹툰,15세 이용가,"혼돈의 시대.마왕은 665세기 동안 대를 걸쳐 인간 세계를 침공했다.그 처절한 전쟁을 막아 낸 것은 용사들.그들의 거룩한 희생 속에서 인류는 간신히 살아남았다. 하지만 이건 새로운 마왕의 이야기. 마왕 데미우르고스 666세.그는 한 마디를 던지고 돌연 마계를 떠나 버렸다.""마왕 따위 그만두겠어.""가출 마왕과 그의 부하가 된 용사.그가 마왕을 그만둔 진짜 이유는?","79,021",총 65화,연재 중,#판타지 #액션판타지 #중세판타지액션 #중세 #서양 #모험 #악역이주인공
769663,더블클릭,박수봉 (글/그림) https://comic.naver.com/community/u/_pbopx?lastPage=EpisodeList / 김장훈 (글) https://comic.naver.com/community/u/kimjang?lastPage=EpisodeList,월요웹툰,전체연령가,악명 높은 난이도를 가진 게임의 세계 랭킹 1위였던 지호.서비스 종료된 줄만 알았던 그 게임이 새롭게 돌아왔다!지호는 다시 한번 랭킹 1위를 꿈꾸며 게임 동아리에 입부한다.오랜만에 게임을 해도 살아있는 감각. 하지만 게임이 새롭게 변하면서 예상치 못한 약점이 생긴다.강한 상대를 마주할수록 열정이 끓어오르는 주인공의 프로게이머 도전기!,"203,880",총 191화,연재 중,#액션 #학원액션 #게임 #소년물 #청춘 #성장물 #고인물 #게임판타지
824890,폭력의 왕,LICO (글) 322253 / 한경찬 (그림) https://comic.naver.com/community/u/_8154q8?lastPage=EpisodeList,월요웹툰,15세 이용가,"지옥 같은 집단 따돌림을 피해 전학을 가게 된 이길수.새로운 학교에는 일진과 괴롭힘은 없지만 학교폭력은 있다?!학생끼리 싸움을 벌이는 평등한 폭력의 세계, ‘격투장’ 격투장에서 학생들은 싸움을 하며 폭력을 즐기는데.맞고만 살던 이길수는 치열한 폭력의 세계에 적응하여 달라질 수 있을까?왕따 고등학생 이길수의 피 튀기는 학원액션 성장기!","108,688",총 49화,연재 중,#액션 #학원액션 #소년물 #성장물 #환골탈태 #격투기 #힘숨찐 #학원물
836812,회귀했는데 세상이 안 망함,손병준 (글) 387176 / 넴가 (그림) 337211 / 선우 (원작) 387175,월요웹툰,15세 이용가,세상을 구원하기 위해 과거로 돌아왔다.그런데.. 세상이 안 망한다.도혁에게 남은 건 산더미처럼 쌓인 빚뿐.“월급 줄 테니까 게임방송이나 도와줘!”...그래서 시작한 게임방송이 너무 쉽다.전직 용사의 게임 스트리머 데뷔물.,"14,156",총 9화,연재 중,#판타지 #현대판타지 #액션판타지 #판타지개그 #현대 #게임 #생존 #모험
752414,리턴 투 플레이어,레포 (글) 370342 / 세혼 (그림) 336654 / 인덱스 (원작) 336851,월요웹툰,15세 이용가,"어느 날, 게임이 되어버린 세상.갑자기 나타난 몬스터들이 사람들을 죽이고, 사람들은 플레이어가 되어 퀘스트를 달성해야 한다!인류의 종말에서 회귀한 2회차 플레이어, 김세한.그는 과연 세상을 이렇게 만든 '시스템'을 쳐부술 수 있을까!","249,221",총 206화,연재 중,#판타지 #신화 #게임 #배틀 #아포칼립스 #게임판타지 #회귀 #sf #인외존재
823190,K학원 생존기,양아최 (글/그림) https://comic.naver.com/community/u/Yangachoiofficial?lastPage=EpisodeList,"월, 토 연재",전체연령가,K학원 지옥에 빠져있던 내가선생이 되어 다시 학원으로 돌아왔다?!본격 학원고인물이 되어버린선생님의 학원공감툰!,"46,964",총 106화,연재 중,#일상 #일상개그힐링 #공감 #가벼운 #힐링 #직업드라마 #하이퍼리얼리즘
828365,위험하지 않아요 NPC씨,미라주 (글/그림) https://comic.naver.com/community/u/miragestar602?lastPage=EpisodeList,월요웹툰,전체연령가,"게임을 즐기는 법엔 여러가지가 있다.레벨을 올려 강해지거나, 강화를 해서 더 좋은 아이템을 얻거나, PvP를 통해 다른 플레이어들과 경쟁하거나.혹은, 게임의 세계관에 푹 빠져 몰입하거나.주인공 '모험가'와 길드 안내원 NPC '엠마'를 중심으로 일어나는 소소한 일상 이야기.2024년 4월 독자 PICK 선정작!","66,612",총 33화,연재 중,#판타지 #가벼운 #게임판타지 #이세계
828127,황후의 짐승간택,LICO (글/그림) 322253 / 꿀밤비 (원작) 374926,월요웹툰,15세 이용가,"수인 제국의 유일한 인간 황후인 세피아. 황제 데미오스와 건조한 결혼 생활을 지속하던 중, 황제의 이름이 각인 되었다는 티티에가 나타나는데! 티티에에게 급속도로 빠져드는 황제를 보며 실의에 빠진 세피아 앞에는 전쟁 영웅, 록산이 나타난다. 세피아를 둘러싼 두 늑대들의 수컷 냄새 가득한 아찔한 삼각 로맨스!","81,317",총 43화,연재 중,#로맨스 #서양 #왕족/귀족 #후회남 #나쁜남자 #군림녀 #짐승남 #사연녀
833596,모솔대첩,진자 (글) https://comic.naver.com/community/u/jinja94?lastPage=EpisodeList / 정생 (그림) https://comic.naver.com/community/u/_vbowg?lastPage=EpisodeList,월요웹툰,15세 이용가,"사랑도 얻고! 5억도 얻고! 만 30세 여자 3명의 5억을 건 모솔탈출내기가 시작된다.왕자 없는 공주림 , 쓰레기 수집가 강선아 , 혼전순결 김채율!과연 모솔대첩의 우승자는 누가 될 것인가?","48,727",총 25화,연재 중,#로맨스 #러브코미디 #리얼로맨스 #설렘폭발 #공식미남 #헌신남 #짝사랑남
823022,막장 악녀,LICO (글) 322253 / 사야 (그림) 379174,월요웹툰,15세 이용가,"현생에서는 비루한 보조작가인 내가, 자고 일어났더니 막장 드라마 속 악녀라고?(잠깐, 악녀들은 다 부자잖아?!) 부를 거머쥔 악역 여주에 심취한 것도 잠시,이 막장드라마 세계관에서 탈출하려면 내 손으로 엔딩을 내야 한다! 그렇게 매콤한 김치싸대기 로맨스를 장전하게 되는데?!","57,791",총 56화,연재 중,#드라마 #현대판타지 #악역이주인공 #무심남 #로맨틱코미디 #악녀 #병맛
768534,수영만화일기,해오 (글/그림) https://comic.naver.com/community/u/haeo?lastPage=EpisodeList,"월, 목 연재",전체연령가,"백수 겸 만화가지망생 해오, 저질체력에서 벗어나기 위해 수영에 도전!작심삼일이리라는 예상과는 다르게 어느새 수영에 익숙해진다.'이게 대체 어떻게 된 일이야? 나…… 수영을 사랑하게 된 걸까?'그렇게 수영을 익혀가면서 점차 몸도 마음도 성장해나가는데…….불확실한 미래를 안고 살아가지만, 해오는 오늘도 수영한다.","50,208",총 161화,휴재,#일상 #무해한 #스포츠성장
834548,시간을 돌아온 황후의 납치 결혼,그리온 (글/그림) 329329 / 신은예 (원작) 385268,월요웹툰,15세 이용가,"“아이라도 낳든가. 씨를 뿌리면 무엇 하나.”절벽 위의 고고한 꽃으로 불리는 공녀, 엘리아노 로사나.적국으로 강제로 시집가 고귀한 황후가 되었지만,가문에게도 남편에게도 버림받아 비참하게 죽는다.모든 것이 잘못되었다.다시 눈을 떴을 때는 과거로 돌아와 있었다.이번 생은 절대 그놈과 결혼하지 않으리라.그런 그녀의 눈에 들어온 남자는 북부 대공, 플린트 하워드.숱한 유혹에도 철벽을 쳐서 목석인 줄 알았더니,별안간 그녀를 납치한다.“저라고 욕정이 없진 않습니다. 오늘 밤을 후회하는 일은 없을 겁니다.”","43,542",총 20화,연재 중,#로맨스 #외유내강녀 #고자극로맨스 #선결혼후연애 #소설원작
814362,시한부의 아이까지 뺏으려 합니다,랍스타 (글/그림) https://comic.naver.com/community/u/_nbp6x?lastPage=EpisodeList / 이루이 (원작) 369926,월요웹툰,전체연령가,"“아이에게 시한부 어머니를 남겨줄 생각이에요?”부모님의 유품인 마법 거울이 보여준 미래는 참담했다.아이를 낳고 나는 시한부가 되고, 남편의 정부가 아이를 두고 떠나라고 종용하는 미래.아직 우린 결혼조차 하지 않았으니 불행한 미래도 피할 수 있을 거야.“노공작께서 돌아가시면 우리도 헤어지자.”북부의 차가운 설원을 닮은 네가, 나를 붙들 리 없으니.그런데 이별을 이야기하는 나를 바라보는 네 눈빛은 왜 이렇게 뜨겁지?.“아이가 없으면 아무 문제없는 거 아닌가? 그러니까 너도 이혼 같은 거 꿈도 꾸지 마. 그냥 내 옆에 있어.”조심스럽게 다가온 네 입술에서 따뜻한 온기가 느껴졌다.하지만 깊은 입맞춤은 그저 이제 이어질 기나긴 밤의 시작을 알리는 행위였을 뿐이다.","88,264",총 82화,연재 중,#로맨스 #성장로판 #서양 #왕족/귀족 #무심남 #집착남 #햇살녀 #다정녀
835194,소소한 기행,넛찌 (글/그림) https://comic.naver.com/community/u/_u1x2wy?lastPage=EpisodeList,"월, 목 연재",전체연령가,"우리 모두 이상한 행동을 하잖아? 남 모르는 은밀한 습관부터 잊고 싶은 흑역사 까지! 창피하다고? 걱정 마! 쑈랑이가 먼저 푼다!상황극과 망상, 낭만과 장난을 좋아하는 쑈랑의 소소한 일상. 연재직행열차","11,019",총 29화,연재 중,#개그 #2024 연재직행열차 #일상개그힐링 #일상 #가벼운 #개그 #무해한 #힐링
827160,기생몽,닺 (글/그림) https://comic.naver.com/community/u/_djyew?lastPage=EpisodeList,월요웹툰,15세 이용가,성공에 목마른 회사원 '이강토' 승진이 걸려있는 중요한 프로젝트를 앞두고 자꾸만 방해를 받는다. 그 원인이 알고보니...점쟁이?!'꿈을 꿔서 현실을 바꾼다고?'인생역전의 치트키를 알게 된 강토의 욕망은 점점 겉잡을 수 없이 커져가는데..,"23,351",총 41화,연재 중,#스릴러 #오컬트판타지 #현대 #오피스 #미스터리 #후회물 #오컬트 #서스펜스
758037,참교육,채용택 (글) 301243 / 한가람 (그림) https://comic.naver.com/community/u/_0borm?lastPage=EpisodeList,월요웹툰,15세 이용가,무너진 교권을 지키기 위해 교권보호국 소속 나화진의 참교육이 시작된다!<부활남> 채용택 작가 X <신석기녀> 한가람 작가의 신작!,"957,696",총 187화,연재 중,#액션 #사이다 #학원액션 #자극적인 #사회고발 #참교육 #블루스트링 #학원물
835531,최애캐의 고민상담소,네이버웹툰 작가 (글/그림) 305532,27화 완결,전체연령가,"올해도 걱정&고민 많은 당신, 당장 '최애캐의 고민상담소'로 오세요! 재치 있거나, 가슴 따듯해지는 해결법을 알려드릴게요. 2025년은 걱정 고민 탈탈 털고 행복만 가득하길 네이버웹툰이 바랍니다. ♥","27,491",총 27화,완결,#일상 #일상개그힐링 #감성적인 #공감 #청춘 #개그 #무해한 #힐링
822657,환생천마,JP (글) https://comic.naver.com/community/u/_21cqqm?lastPage=EpisodeList / 부겸 (그림) https://comic.naver.com/community/u/_sxqt3?lastPage=EpisodeList / 장영훈 (원작) 376586,월요웹툰,15세 이용가,"철혈의 맹주, 강호의 절대자 '천하진'. 가문의 수치라 불리는 망나니 '벽리단'의 몸으로 깨어나다! 취미는 사기도박, 검은 창고에 박아둔지 오래. 하루아침에 천하제일인에서 천하의 쓰레기가 된 그는 다시 검을 잡고, 전생에서 이루지 못한 경지에 오르고자 한다.","169,610",총 60화,연재 중,#무협/사극 #사이다 #동양 #환생 #액션 #고인물 #환골탈태 #동양풍판타지
774866,똑 닮은 딸,이담 (글/그림) https://comic.naver.com/community/u/_dboz2?lastPage=EpisodeList,월요웹툰,15세 이용가,"'우리 엄마가 살인마인 것 같다.' 성적 우수, 품행 단정, 모범적인 자식인 길소명은 엄마가 요구하는 기준에 맞춰 완벽한 딸로 살아왔다.그러나 남동생이 강물에서 시체로 떠오른 그 날, 소명의 머릿속엔 섬뜩한 의혹이 피어오른다.자식의 인생에 방해되는 모든 것을 없애려는 엄마와 그녀에게서 벗어나려는 딸, 두 사람의 잔혹한 모녀 스릴러!2020 지상최대공모전 2기 우수상 수상작.","685,501",총 150화,연재 중,#스릴러 #명작 #고자극드라마 #자극적인 #시리어스 #미스터리 #범죄
796075,절대검감,김두루미 (글) 356299 / 티아이 (그림) 356300 / 한중월야 (원작) 347598,월요웹툰,12세 이용가,"단전이 부숴졌다는 이유로 집에서는 내놓은 자식 취급을 받던 소운휘는 혈교에 납치되어서도 삼류 첩자로 살아왔다.어느 날, 전설로만 알려진 검선비록을 찾는데 이용당하다 죽은 운휘는 10년 전, 혈교에 납치되던 그 날로 돌아가게 되고 검의 목소리를 듣는 신비한 능력을 얻는다.","219,640",총 125화,연재 중,#무협/사극 #동양 #이능력 #모험 #액션 #성장물 #환골탈태 #회귀 #판무
